time_x,CODE,light,temp,prcp,hum,sza,distance(cm),altitude(m),direction(degree),windowsize(%),blueness,gaussian_blue,building_shade
2021-06-12 11:20,.18_220,5313.793103,23,0,63.9,21.04265231,28,108,123,100,0.536458333,0.536458333,0
2021-06-12 11:25,.18_220,5400,23,0,63.9,20.27436354,28,108,123,100,0.612304688,0.612304688,0
2021-06-12 11:30,.18_220,5400,23,0,63.9,19.53416348,28,108,123,100,0.580078125,0.580078125,0
2021-06-12 11:35,.18_220,5400,23,0,63.9,18.82546542,28,108,123,100,0.560546875,0.560546875,0
2021-06-12 11:40,.18_220,5400,23,0,63.9,18.15205447,28,108,123,100,0.541015625,0.541015625,0
2021-06-12 11:45,.18_220,5400,23,0,63.9,17.51809031,28,108,123,100,0.592773438,0.592773438,0
2021-06-12 11:50,.18_220,5496.666667,23,0,63.9,16.92808953,28,108,123,100,0.688476563,0.688476563,0
2021-06-12 11:55,.18_220,5860,23,0,63.9,16.38687927,28,108,123,100,0.688476563,0.688476563,0
2021-06-12 12:00,.18_220,6090,23.7,0,60.4,15.89951366,28,108,123,100,0.58203125,0.58203125,0
2021-06-12 12:05,.18_220,6473.333333,23.7,0,60.4,15.4711456,28,108,123,100,0.536458333,0.536458333,0
2021-06-12 12:10,.18_220,8283.333333,23.7,0,60.4,15.10685009,28,108,123,100,0.612304688,0.612304688,0
2021-06-12 12:15,.18_220,16420,23.7,0,60.4,14.81140234,28,108,123,100,0.580078125,0.580078125,0
2021-06-12 12:20,.18_220,23586.66667,23.7,0,60.4,14.58902334,28,108,123,100,0.560546875,0.560546875,0
2021-06-12 12:25,.18_220,25200,23.7,0,60.4,14.44311664,28,108,123,100,0.541015625,0.541015625,0
2021-06-12 12:30,.18_220,25463.33333,23.7,0,60.4,14.37602907,28,108,123,100,0.592773438,0.592773438,0
2021-06-12 12:35,.18_220,26140,23.7,0,60.4,14.38887149,28,108,123,100,0.688476563,0.688476563,0
2021-06-12 12:40,.18_220,28326.66667,23.7,0,60.4,14.48142966,28,108,123,100,0.688476563,0.688476563,0
2021-06-12 12:45,.18_220,30766.66667,23.7,0,60.4,14.65218168,28,108,123,100,0.58203125,0.58203125,0
2021-06-12 12:50,.18_220,31600,23.7,0,60.4,14.89841854,28,108,123,100,0.536458333,0.536458333,0
2021-06-12 12:55,.18_220,31600,23.7,0,60.4,15.21644652,28,108,123,100,0.612304688,0.612304688,0
2021-06-12 13:00,.18_220,31886.66667,24.5,0,59.2,15.60183797,28,108,123,100,0.580078125,0.580078125,0
2021-06-12 13:05,.18_220,35626.66667,24.5,0,59.2,16.04969495,28,108,123,100,0.560546875,0.560546875,0
2021-06-12 13:10,.18_220,36500,24.5,0,59.2,16.55489531,28,108,123,100,0.541015625,0.541015625,0
2021-06-12 13:15,.18_220,36680,24.5,0,59.2,17.11230094,28,108,123,100,0.592773438,0.592773438,0
2021-06-12 13:20,.18_220,37686.66667,24.5,0,59.2,17.71691881,28,108,123,100,0.669921875,0.669921875,0
2021-06-12 13:25,.18_220,39500,24.5,0,59.2,18.36401427,28,108,123,100,0.7265625,0.7265625,0
2021-06-12 13:30,.18_220,39500,24.5,0,59.2,19.04918175,28,108,123,100,0.73046875,0.73046875,0
2021-06-12 13:35,.18_220,39500,24.5,0,59.2,19.76838093,28,108,123,100,0.703125,0.703125,0
2021-06-12 13:40,.18_220,39500,24.5,0,59.2,20.51794709,28,108,123,100,0.711914063,0.711914063,0
2021-06-12 13:45,.18_220,39500,24.5,0,59.2,21.29458328,28,108,123,100,0.69140625,0.69140625,0
2021-06-12 13:50,.18_220,39500,24.5,0,59.2,22.09534101,28,108,123,100,0.739583333,0.739583333,0
2021-06-12 13:55,.18_220,39500,24.5,0,59.2,22.91759428,28,108,123,100,0.765625,0.765625,0
2021-06-12 14:00,.18_220,39500,25.1,0,55.8,23.75901052,28,108,123,100,0.6640625,0.6640625,0
2021-06-12 14:05,.18_220,43750,25.1,0,55.8,24.61752093,28,108,123,100,0.697265625,0.697265625,0
2021-06-12 14:10,.18_220,46700,25.1,0,55.8,25.49129159,28,108,123,100,0.802734375,0.802734375,0
2021-06-13 9:45,.28_220,1735.714286,23.2,0,76,38.36357618,28,108,123,100,0.485677083,0.485677083,0
2021-06-13 9:50,.28_220,1800,23.2,0,76,37.38804564,28,108,123,100,0.485677083,0.485677083,0
2021-06-13 9:55,.28_220,1853.333333,23.2,0,76,36.4157547,28,108,123,100,0.498046875,0.498046875,0
2021-06-13 10:00,.28_220,1816.666667,22.7,0,75.7,35.44711999,28,108,123,100,0.48046875,0.48046875,0
2021-06-13 10:05,.28_220,1893.333333,22.7,0,75.7,34.48259756,28,108,123,100,0.474609375,0.474609375,0
2021-06-13 10:10,.28_220,1900,22.7,0,75.7,33.5226883,28,108,123,100,0.46875,0.46875,0
2021-06-13 10:15,.28_220,2006.666667,22.7,0,75.7,32.56794396,28,108,123,100,0.462890625,0.462890625,0
2021-06-13 10:20,.28_220,2100,22.7,0,75.7,31.61897422,28,108,123,100,0.506510417,0.506510417,0
2021-06-13 10:25,.28_220,2100,22.7,0,75.7,30.67645473,28,108,123,100,0.474609375,0.474609375,0
2021-06-13 10:30,.28_220,2166.666667,22.7,0,75.7,29.74113639,28,108,123,100,0.463541667,0.463541667,0
2021-06-13 10:35,.28_220,2106.666667,22.7,0,75.7,28.81385599,28,108,123,100,0.447265625,0.447265625,0
2021-06-13 10:40,.28_220,2193.333333,22.7,0,75.7,27.8955485,28,108,123,100,0.491210938,0.491210938,0
2021-06-13 10:45,.28_220,2236.666667,22.7,0,75.7,26.98726102,28,108,123,100,0.514322917,0.514322917,0
2021-06-13 10:50,.28_220,2200,22.7,0,75.7,26.09016889,28,108,123,100,0.533203125,0.533203125,0
2021-06-13 10:55,.28_220,2240,22.7,0,75.7,25.20559391,28,108,123,100,0.495117188,0.495117188,0
2021-06-13 11:00,.28_220,2263.333333,22.9,0,74.3,24.33502499,28,108,123,100,0.485677083,0.485677083,0
2021-06-13 11:05,.28_220,2320,22.9,0,74.3,23.4801413,28,108,123,100,0.485677083,0.485677083,0
2021-06-13 11:10,.28_220,2400,22.9,0,74.3,22.64283786,28,108,123,100,0.498046875,0.498046875,0
2021-06-13 11:15,.28_220,2400,22.9,0,74.3,21.82525343,28,108,123,100,0.48046875,0.48046875,0
2021-06-13 11:20,.28_220,2443.333333,22.9,0,74.3,21.02980002,28,108,123,100,0.474609375,0.474609375,0
2021-06-13 11:25,.28_220,2640,22.9,0,74.3,20.25919307,28,108,123,100,0.46875,0.46875,0
2021-06-13 11:30,.28_220,2706.666667,22.9,0,74.3,19.51648054,28,108,123,100,0.462890625,0.462890625,0
2021-06-13 11:35,.28_220,2930,22.9,0,74.3,18.80506808,28,108,123,100,0.506510417,0.506510417,0
2021-06-13 11:40,.28_220,3133.333333,22.9,0,74.3,18.12873647,28,108,123,100,0.474609375,0.474609375,0
2021-06-13 11:45,.28_220,3233.333333,22.9,0,74.3,17.49164589,28,108,123,100,0.463541667,0.463541667,0
2021-06-13 11:50,.28_220,3703.333333,22.9,0,74.3,16.89831995,28,108,123,100,0.447265625,0.447265625,0
2021-06-13 11:55,.28_220,4316.666667,22.9,0,74.3,16.35360126,28,108,123,100,0.491210938,0.491210938,0
2021-06-13 12:00,.28_220,4850,22.8,0,74,15.86256968,28,108,123,100,0.514322917,0.514322917,0
2021-06-13 12:05,.28_220,4930,22.8,0,74,15.43041549,28,108,123,100,0.533203125,0.533203125,0
2021-06-13 12:10,.28_220,5813.333333,22.8,0,74,15.06226334,28,108,123,100,0.495117188,0.495117188,0
2021-06-13 12:15,.28_220,8953.333333,22.8,0,74,14.76294952,28,108,123,100,0.478515625,0.478515625,0
2021-06-13 12:20,.28_220,10126.66667,22.8,0,74,14.53676499,28,108,123,100,0.51953125,0.51953125,0
2021-06-13 12:25,.28_220,9950,22.8,0,74,14.38718781,28,108,123,100,0.533203125,0.533203125,0
2021-06-13 12:30,.28_220,12116.66667,22.8,0,74,14.31663807,28,108,123,100,0.53125,0.53125,0
2021-06-13 12:35,.28_220,13156.66667,22.8,0,74,14.32629207,28,108,123,100,0.541015625,0.541015625,0
2021-06-13 12:40,.28_220,17056.66667,22.8,0,74,14.41598751,28,108,123,100,0.540039063,0.540039063,0
2021-06-13 12:45,.28_220,30320,22.8,0,74,14.5842367,28,108,123,100,0.5625,0.5625,0
2021-06-13 12:50,.28_220,31913.33333,22.8,0,74,14.82834554,28,108,123,100,0.548177083,0.548177083,0
2021-06-13 12:55,.28_220,31600,22.8,0,74,15.14461683,28,108,123,100,0.557617188,0.557617188,0
2021-06-13 13:00,.28_220,25580,22.7,0,75.8,15.52860405,28,108,123,100,0.58203125,0.58203125,0
2021-06-13 13:05,.28_220,6430,22.7,0,75.8,15.97537915,28,108,123,100,0.574869792,0.574869792,0
2021-06-13 13:10,.28_220,13450,22.7,0,75.8,16.47978303,28,108,123,100,0.591796875,0.591796875,0
2021-06-13 13:15,.28_220,25140,22.7,0,75.8,17.03663773,28,108,123,100,0.59765625,0.59765625,0
2021-06-13 13:20,.28_220,25603.33333,22.7,0,75.8,17.64091064,28,108,123,100,0.615234375,0.615234375,0
2021-06-13 13:25,.28_220,25910,22.7,0,75.8,18.28782989,28,108,123,100,0.623046875,0.623046875,0
2021-06-13 13:30,.28_220,13200,22.7,0,75.8,18.97295637,28,108,123,100,0.619140625,0.619140625,0
2021-06-13 13:35,.28_220,23130,22.7,0,75.8,19.69222049,28,108,123,100,0.600585938,0.600585938,0
2021-06-13 13:40,.28_220,27320,22.7,0,75.8,20.4419326,28,108,123,100,0.609375,0.609375,0
2021-06-13 13:45,.28_220,32480,22.7,0,75.8,21.21877495,28,108,123,100,0.6171875,0.6171875,0
2021-06-13 13:50,.28_220,33916.66667,22.7,0,75.8,22.019782,28,108,123,100,0.59765625,0.59765625,0
2021-06-13 13:55,.28_220,33143.33333,22.7,0,75.8,22.84231394,28,108,123,100,0.60546875,0.60546875,0
2021-06-13 14:00,.28_220,32776.66667,24.3,0,68.9,23.68402717,28,108,123,100,0.596028646,0.596028646,0
2021-06-13 14:05,.28_220,26493.33333,24.3,0,68.9,24.54284415,28,108,123,100,0.584960938,0.584960938,0
2021-06-13 14:10,.28_220,15363.33333,24.3,0,68.9,25.41692418,28,108,123,100,0.6171875,0.6171875,0
2021-06-13 14:15,.28_220,24246.66667,24.3,0,68.9,26.30463606,28,108,123,100,0.62109375,0.62109375,0
2021-06-13 14:20,.28_220,34403.33333,24.3,0,68.9,27.20453306,28,108,123,100,0.623046875,0.623046875,0
2021-06-13 14:25,.28_220,34973.33333,24.3,0,68.9,28.11533034,28,108,123,100,0.621419271,0.621419271,0
2021-06-13 14:30,.28_220,34506.66667,24.3,0,68.9,29.03588498,28,108,123,100,0.6328125,0.6328125,0
2021-06-13 14:35,.28_220,35056.66667,24.3,0,68.9,29.96517818,28,108,123,100,0.620442708,0.620442708,0
2021-06-13 14:40,.28_220,34933.33333,24.3,0,68.9,30.90229979,28,108,123,100,0.6171875,0.6171875,0
2021-06-13 14:45,.28_220,35213.33333,24.3,0,68.9,31.8464347,28,108,123,100,0.64296875,0.64296875,0
2021-06-13 14:50,.28_220,34666.66667,24.3,0,68.9,32.79685102,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 14:55,.28_220,33480,24.3,0,68.9,33.75288975,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 15:00,.28_220,32780,24.8,0,67.4,34.71395582,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 15:05,.28_220,32393.33333,24.8,0,67.4,35.67951029,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 15:10,.28_220,32570,24.8,0,67.4,36.64906359,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 15:15,.28_220,30920,24.8,0,67.4,37.62216959,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 15:20,.28_220,29846.66667,24.8,0,67.4,38.59842045,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 15:25,.28_220,29743.33333,24.8,0,67.4,39.5774421,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 15:30,.28_220,29520,24.8,0,67.4,40.55889038,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 15:35,.28_220,28146.66667,24.8,0,67.4,41.54244752,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 15:40,.28_220,27896.66667,24.8,0,67.4,42.52781914,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 15:45,.28_220,27480,24.8,0,67.4,43.51473163,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 15:50,.28_220,26226.66667,24.8,0,67.4,44.50292975,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 15:55,.28_220,25460,24.8,0,67.4,45.49217459,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 16:00,.28_220,24586.66667,25.2,0,66,46.48224174,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 16:05,.28_220,24060,25.2,0,66,47.47291965,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 16:10,.28_220,22983.33333,25.2,0,66,48.4640082,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 16:15,.28_220,21050,25.2,0,66,49.45531741,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 16:20,.28_220,20343.33333,25.2,0,66,50.44666626,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 16:25,.28_220,18310,25.2,0,66,51.43788168,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 16:30,.28_220,18096.66667,25.2,0,66,52.42879763,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 16:35,.28_220,16020,25.2,0,66,53.41925423,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 16:40,.28_220,15506.66667,25.2,0,66,54.40909701,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 16:45,.28_220,15286.66667,25.2,0,66,55.39817626,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 16:50,.28_220,13980,25.2,0,66,56.38634634,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 16:55,.28_220,13616.66667,25.2,0,66,57.37346517,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 17:00,.28_220,13553.33333,24.2,0,66.2,58.35939366,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 17:05,.28_220,13166.66667,24.2,0,66.2,59.34399527,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 17:10,.28_220,12583.33333,24.2,0,66.2,60.3271355,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 17:15,.28_220,12863.33333,24.2,0,66.2,61.30868157,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 17:20,.28_220,12210,24.2,0,66.2,62.28850197,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 17:25,.28_220,11513.33333,24.2,0,66.2,63.26646611,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 17:30,.28_220,11013.33333,24.2,0,66.2,64.242444,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 17:35,.28_220,10586.66667,24.2,0,66.2,65.21630597,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 17:40,.28_220,9646.666667,24.2,0,66.2,66.18792227,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 17:45,.28_220,8350,24.2,0,66.2,67.15716292,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 17:50,.28_220,5330,24.2,0,66.2,68.12389734,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 17:55,.28_220,3820,24.2,0,66.2,69.08799412,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 18:00,.28_220,1813.333333,22.2,0,73.2,70.04932081,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 18:05,.28_220,1230,22.2,0,73.2,71.00774363,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 18:10,.28_220,1260,22.2,0,73.2,71.96312729,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 18:15,.28_220,1850,22.2,0,73.2,72.9153347,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 18:20,.28_220,2453.333333,22.2,0,73.2,73.86422684,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 18:25,.28_220,2410,22.2,0,73.2,74.80966248,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 18:30,.28_220,2113.333333,22.2,0,73.2,75.75149797,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 18:35,.28_220,1766.666667,22.2,0,73.2,76.68958711,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 18:40,.28_220,1956.666667,22.2,0,73.2,77.62378085,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 18:45,.28_220,1860,22.2,0,73.2,78.55392716,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 18:50,.28_220,1640,22.2,0,73.2,79.4798708,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 18:55,.28_220,1330,22.2,0,73.2,80.40145316,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 19:00,.28_220,1336.666667,20.9,0,70.1,81.318512,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 19:05,.28_220,1400,20.9,0,70.1,82.23088134,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 19:10,.28_220,1246.666667,20.9,0,70.1,83.13839121,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 19:15,.28_220,1123.333333,20.9,0,70.1,84.04086748,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 19:20,.28_220,883.3333333,20.9,0,70.1,84.93813168,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 19:25,.28_220,640,20.9,0,70.1,85.8300008,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 19:30,.28_220,646.6666667,20.9,0,70.1,86.7162871,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 19:35,.28_220,640,20.9,0,70.1,87.59679797,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 19:40,.28_220,513.3333333,20.9,0,70.1,88.47133567,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 19:45,.28_220,403.3333333,20.9,0,70.1,89.33969724,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 19:50,.28_220,330,20.9,0,70.1,90.20167425,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 19:55,.28_220,300,20.9,0,70.1,91.05705267,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 20:00,.28_220,256.6666667,20.8,0,64.8,91.9056127,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 20:05,.28_220,200,20.8,0,64.8,92.7471286,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 20:10,.28_220,200,20.8,0,64.8,93.58136851,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 20:15,.28_220,200,20.8,0,64.8,94.40809436,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 20:20,.28_220,200,20.8,0,64.8,95.22706168,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 20:25,.28_220,200,20.8,0,64.8,96.03801948,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 20:30,.28_220,200,20.8,0,64.8,96.84071014,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 20:35,.28_220,200,20.8,0,64.8,97.6348693,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 20:40,.28_220,200,20.8,0,64.8,98.42022575,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 20:45,.28_220,200,20.8,0,64.8,99.19650141,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 20:50,.28_220,200,20.8,0,64.8,99.96341117,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 20:55,.28_220,200,20.8,0,64.8,100.720663,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 21:00,.28_220,200,20.6,0,72.2,101.4679577,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 21:05,.28_220,200,20.6,0,72.2,102.2049891,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 21:10,.28_220,200,20.6,0,72.2,102.9314443,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 21:15,.28_220,200,20.6,0,72.2,103.6470031,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 21:20,.28_220,200,20.6,0,72.2,104.3513388,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 21:25,.28_220,200,20.6,0,72.2,105.0441178,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 21:30,.28_220,200,20.6,0,72.2,105.7250002,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 21:35,.28_220,200,20.6,0,72.2,106.3936395,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 21:40,.28_220,200,20.6,0,72.2,107.0496836,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 21:45,.28_220,200,20.6,0,72.2,107.6927744,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 21:50,.28_220,200,20.6,0,72.2,108.3225485,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 21:55,.28_220,200,20.6,0,72.2,108.9386375,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 22:00,.28_220,200,21.6,0,57.1,109.5406688,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 22:05,.28_220,200,21.6,0,57.1,110.1282654,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 22:10,.28_220,200,21.6,0,57.1,110.7010473,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 22:15,.28_220,200,21.6,0,57.1,111.2586318,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 22:20,.28_220,200,21.6,0,57.1,111.8006339,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 22:25,.28_220,200,21.6,0,57.1,112.3266678,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 22:30,.28_220,200,21.6,0,57.1,112.8363469,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 22:35,.28_220,200,21.6,0,57.1,113.3292856,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 22:40,.28_220,200,21.6,0,57.1,113.8050994,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 22:45,.28_220,200,21.6,0,57.1,114.2634068,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 22:50,.28_220,200,21.6,0,57.1,114.7038295,28,108,123,100,0.669921875,0.669921875,0
2021-06-13 22:55,.28_220,200,21.6,0,57.1,115.1259944,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 23:00,.28_220,200,21.6,0,54.3,115.5295341,28,108,123,100,0.638671875,0.638671875,0
2021-06-13 23:05,.28_220,200,21.6,0,54.3,115.9140887,28,108,123,100,0.64453125,0.64453125,0
2021-06-13 23:10,.28_220,200,21.6,0,54.3,116.2793067,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 23:15,.28_220,200,21.6,0,54.3,116.6248466,28,108,123,100,0.632161458,0.632161458,0
2021-06-13 23:20,.28_220,200,21.6,0,54.3,116.9503778,28,108,123,100,0.63671875,0.63671875,0
2021-06-13 23:25,.28_220,200,21.6,0,54.3,117.2555827,28,108,123,100,0.65234375,0.65234375,0
2021-06-13 23:30,.28_220,200,21.6,0,54.3,117.5401571,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 23:35,.28_220,200,21.6,0,54.3,117.8038123,28,108,123,100,0.628534226,0.628534226,0
2021-06-13 23:40,.28_220,200,21.6,0,54.3,118.046276,28,108,123,100,0.684895833,0.684895833,0
2021-06-13 23:45,.28_220,200,21.6,0,54.3,118.267294,28,108,123,100,0.646484375,0.646484375,0
2021-06-13 23:50,.28_220,200,21.6,0,54.3,118.4666307,28,108,123,100,0.678385417,0.678385417,0
2021-06-13 23:55,.28_220,200,21.6,0,54.3,118.6440711,28,108,123,100,0.669921875,0.669921875,0
2021-06-14 0:00,.28_220,200,21.2,0,58.1,118.7994213,28,108,123,100,0.669921875,0.669921875,0
2021-06-14 0:05,.28_220,200,21.2,0,58.1,118.9325096,28,108,123,100,0.63671875,0.63671875,0
2021-06-14 0:10,.28_220,200,21.2,0,58.1,119.0431877,28,108,123,100,0.63671875,0.63671875,0
2021-06-14 0:15,.28_220,200,21.2,0,58.1,119.1313313,28,108,123,100,0.65234375,0.65234375,0
2021-06-14 0:20,.28_220,200,21.2,0,58.1,119.1968407,28,108,123,100,0.646484375,0.646484375,0
2021-06-14 0:25,.28_220,200,21.2,0,58.1,119.2396414,28,108,123,100,0.628534226,0.628534226,0
2021-06-14 0:30,.28_220,200,21.2,0,58.1,119.2596846,28,108,123,100,0.684895833,0.684895833,0
2021-06-14 0:35,.28_220,200,21.2,0,58.1,119.2569473,28,108,123,100,0.646484375,0.646484375,0
2021-06-14 0:40,.28_220,200,21.2,0,58.1,119.2314328,28,108,123,100,0.678385417,0.678385417,0
2021-06-14 0:45,.28_220,200,21.2,0,58.1,119.1831701,28,108,123,100,0.669921875,0.669921875,0
2021-06-14 0:50,.28_220,200,21.2,0,58.1,119.1122144,28,108,123,100,0.669921875,0.669921875,0
2021-06-14 0:55,.28_220,200,21.2,0,58.1,119.018646,28,108,123,100,0.63671875,0.63671875,0
2021-06-14 1:00,.28_220,200,21.2,0,53.4,118.9025708,28,108,123,100,0.63671875,0.63671875,0
2021-06-14 1:05,.28_220,200,21.2,0,53.4,118.7641189,28,108,123,100,0.65234375,0.65234375,0
2021-06-14 1:10,.28_220,200,21.2,0,53.4,118.6034443,28,108,123,100,0.646484375,0.646484375,0
2021-06-14 1:15,.28_220,200,21.2,0,53.4,118.420724,28,108,123,100,0.628534226,0.628534226,0
2021-06-14 1:20,.28_220,200,21.2,0,53.4,118.2161572,28,108,123,100,0.684895833,0.684895833,0
2021-06-14 1:25,.28_220,200,21.2,0,53.4,117.9899639,28,108,123,100,0.646484375,0.646484375,0
2021-06-14 1:30,.28_220,200,21.2,0,53.4,117.7423843,28,108,123,100,0.678385417,0.678385417,0
2021-06-14 1:35,.28_220,200,21.2,0,53.4,117.473677,28,108,123,100,0.669921875,0.669921875,0
2021-06-14 1:40,.28_220,200,21.2,0,53.4,117.1841185,28,108,123,100,0.669921875,0.669921875,0
2021-06-05 14:50,_220_3F,50308.33333,19.9,0,63.7,33.46520533,1,110.5,288,100,0.397135417,0.187529705,0
2021-06-05 14:55,_220_3F,53586.66667,19.9,0,63.7,34.41816441,1,110.5,288,100,0.397135417,0.187529705,0
2021-06-05 15:00,_220_3F,55113.33333,20.4,0,54.7,35.37639927,1,110.5,288,100,0.444010417,0.234924678,0
2021-06-05 15:05,_220_3F,55660,20.4,0,54.7,36.33936202,1,110.5,288,100,0.452473958,0.214565252,0
2021-06-05 15:10,_220_3F,56100,20.4,0,54.7,37.30655385,1,110.5,288,100,0.611979167,0.298810648,0
2021-06-05 15:15,_220_3F,56350,20.4,0,54.7,38.27751934,1,110.5,288,100,0.375651042,0.185832728,0
2021-06-05 15:20,_220_3F,56400,20.4,0,54.7,39.2518414,1,110.5,288,100,0.513888889,0.266857548,0
2021-06-05 15:25,_220_3F,56400,20.4,0,54.7,40.22913689,1,110.5,288,100,0.4046875,0.205698142,0
2021-06-05 15:30,_220_3F,56400,20.4,0,54.7,41.2090528,1,110.5,288,100,0.426757813,0.212794522,0
2021-06-05 15:35,_220_3F,56400,20.4,0,54.7,42.19126281,1,110.5,288,100,0.501573351,0.229673354,0
2021-06-05 15:40,_220_3F,56400,20.4,0,54.7,43.17546432,1,110.5,288,100,0.337890625,0.156266715,0
2021-06-05 15:45,_220_3F,56400,20.4,0,54.7,44.16137583,1,110.5,288,100,0.419270833,0.221084386,0
2021-06-05 15:50,_220_3F,56400,20.4,0,54.7,45.14873457,1,110.5,288,100,0.287109375,0.135317739,0
2021-06-05 15:55,_220_3F,56400,20.4,0,54.7,46.13729447,1,110.5,288,100,0.505859375,0.23584376,0
2021-06-05 16:00,_220_3F,56400,20.1,0,65.5,47.12682428,1,110.5,288,100,0.591145833,0.311254061,0
